snapshot_id,business_event_date,posting_date,effective_date,as_of_date,month_end_date,sku_id,branch_code,closing_units
983516356251,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,BKK-R9,47
572835071417,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,BKK-SIAM,109
693094982480,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,BKK-PKT,70
463219976453,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,BKK-CTW,75
55413825456,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,CNX-MAYA,64
1051537685173,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,HKT-FEST,49
21665143853,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,KKC-CTRL,49
471008209233,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,UDN-CTRL,28
970185112965,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,BKK-EMSP,77
87470920856,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-086,PTY-CTRL,62
271167855423,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,BKK-R9,47
586887154438,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,BKK-SIAM,110
858080771284,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,BKK-PKT,62
253650814027,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,BKK-CTW,59
224972704751,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,CNX-MAYA,59
389571215360,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,HKT-FEST,49
53873313501,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,KKC-CTRL,27
530579208751,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,UDN-CTRL,35
265336183565,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,BKK-EMSP,47
208822650998,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-087,PTY-CTRL,56
919958017357,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,BKK-R9,59
554509431432,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,BKK-SIAM,106
759466828855,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,BKK-PKT,61
895685711937,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,BKK-CTW,69
1061979747479,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,CNX-MAYA,47
691880197170,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,HKT-FEST,49
232015780904,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,KKC-CTRL,37
795843194055,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,UDN-CTRL,26
178672907913,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,BKK-EMSP,46
955135867661,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-088,PTY-CTRL,64
4974209567,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,BKK-R9,49
622363486022,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,BKK-SIAM,96
990460153436,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,BKK-PKT,58
641571751669,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,BKK-CTW,65
895701953172,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,CNX-MAYA,62
773601493345,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,HKT-FEST,35
497998927145,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,KKC-CTRL,47
598312062609,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,UDN-CTRL,33
138630553534,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,BKK-EMSP,54
856244353214,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-089,PTY-CTRL,62
1077561935061,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,BKK-R9,48
333941298150,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,BKK-SIAM,99
608329344116,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,BKK-PKT,51
220482583303,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,BKK-CTW,78
1041768309716,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,CNX-MAYA,50
570333721766,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,HKT-FEST,30
559073426557,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,KKC-CTRL,49
460075385027,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,UDN-CTRL,33
679595814131,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,BKK-EMSP,46
315165781078,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-090,PTY-CTRL,49
35519860715,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,BKK-R9,58
624953128393,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,BKK-SIAM,99
1060981710713,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,BKK-PKT,49
699463881306,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,BKK-CTW,77
692759412337,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,CNX-MAYA,53
627241466423,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,HKT-FEST,48
232190922164,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,KKC-CTRL,38
347794976420,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,UDN-CTRL,46
770402193707,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,BKK-EMSP,61
967859999646,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-091,PTY-CTRL,56
192814869587,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,BKK-R9,43
935184830606,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,BKK-SIAM,84
1053413223205,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,BKK-PKT,67
245233357759,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,BKK-CTW,72
132088771922,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,CNX-MAYA,58
952500050151,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,HKT-FEST,45
710171323630,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,KKC-CTRL,49
867368682555,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,UDN-CTRL,35
355735782430,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,BKK-EMSP,53
849432142578,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-092,PTY-CTRL,63
15958262013,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,BKK-R9,47
1066459137026,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,BKK-SIAM,88
884028971327,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,BKK-PKT,58
148339274402,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,BKK-CTW,85
540819159292,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,CNX-MAYA,56
19375283024,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,HKT-FEST,48
7517750235,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,KKC-CTRL,42
236841486473,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,UDN-CTRL,42
159462511171,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,BKK-EMSP,50
893119592149,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-093,PTY-CTRL,52
745768684359,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,BKK-R9,57
571837995771,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,BKK-SIAM,83
573438956165,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,BKK-PKT,56
154578260836,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,BKK-CTW,65
420904150461,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,CNX-MAYA,53
458563464994,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,HKT-FEST,35
913491354867,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,KKC-CTRL,33
664313117876,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,UDN-CTRL,34
40298772818,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,BKK-EMSP,58
121145174449,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-094,PTY-CTRL,41
625370101149,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,BKK-R9,49
112175481720,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,BKK-SIAM,111
767444866458,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,BKK-PKT,73
145756156442,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,BKK-CTW,73
367574937687,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,CNX-MAYA,46
744742356099,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,HKT-FEST,40
782742884174,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,KKC-CTRL,43
393482011810,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,UDN-CTRL,36
609723842837,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,BKK-EMSP,76
304901368518,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-095,PTY-CTRL,50
589025348900,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,BKK-R9,43
617541409450,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,BKK-SIAM,92
710650526652,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,BKK-PKT,58
368511584247,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,BKK-CTW,76
240809464703,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,CNX-MAYA,57
340057980163,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,HKT-FEST,42
255576321491,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,KKC-CTRL,33
501079238897,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,UDN-CTRL,28
751603267281,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,BKK-EMSP,64
75169281092,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-096,PTY-CTRL,52
833759153377,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,BKK-R9,57
748048847021,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,BKK-SIAM,93
1021291018233,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,BKK-PKT,48
679102927357,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,BKK-CTW,76
37358875520,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,CNX-MAYA,68
462842131691,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,HKT-FEST,31
498982744967,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,KKC-CTRL,28
59965745317,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,UDN-CTRL,31
1087065622065,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,BKK-EMSP,57
425595517683,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-097,PTY-CTRL,79
412180679739,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,BKK-R9,48
1042112377952,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,BKK-SIAM,94
47928841888,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,BKK-PKT,52
736985566233,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,BKK-CTW,73
999828853759,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,CNX-MAYA,55
640160373266,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,HKT-FEST,50
7791883690,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,KKC-CTRL,24
346503211218,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,UDN-CTRL,31
260645098019,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,BKK-EMSP,50
477754536605,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-098,PTY-CTRL,47
277034621079,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,BKK-R9,54
153143497575,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,BKK-SIAM,79
373850313174,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,BKK-PKT,76
299582034121,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,BKK-CTW,64
224938964389,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,CNX-MAYA,67
268486414990,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,HKT-FEST,47
447828004873,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,KKC-CTRL,38
1075653535585,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,UDN-CTRL,34
769891435320,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,BKK-EMSP,58
201064552220,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-099,PTY-CTRL,44
884818756388,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,BKK-R9,48
322069940825,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,BKK-SIAM,104
859913294078,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,BKK-PKT,70
13024960339,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,BKK-CTW,73
115913789076,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,CNX-MAYA,52
186737690339,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,HKT-FEST,49
145064814707,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,KKC-CTRL,32
977121206596,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,UDN-CTRL,28
686802380743,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,BKK-EMSP,69
378049760900,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-100,PTY-CTRL,60
669196294039,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,BKK-R9,42
6157411646,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,BKK-SIAM,105
413504306838,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,BKK-PKT,48
148880418503,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,BKK-CTW,72
101803456428,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,CNX-MAYA,41
169589750290,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,HKT-FEST,36
5349017890,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,KKC-CTRL,45
626960748945,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,UDN-CTRL,29
340115913206,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,BKK-EMSP,61
732461595843,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-101,PTY-CTRL,48
761250822496,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,BKK-R9,37
1014473612131,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,BKK-SIAM,97
1060655428024,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,BKK-PKT,66
990782281964,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,BKK-CTW,88
406638642395,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,CNX-MAYA,65
824265385049,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,HKT-FEST,55
761784550328,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,KKC-CTRL,34
39728987131,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,UDN-CTRL,24
417841773938,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,BKK-EMSP,58
91825657504,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-102,PTY-CTRL,47
175233992352,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,BKK-R9,52
732667601854,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,BKK-SIAM,83
496131659234,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,BKK-PKT,55
953174043233,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,BKK-CTW,75
1039404071959,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,CNX-MAYA,60
636343456739,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,HKT-FEST,47
189633462558,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,KKC-CTRL,33
318192195767,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,UDN-CTRL,29
473594402602,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,BKK-EMSP,59
840440263840,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-103,PTY-CTRL,48
854027883697,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,BKK-R9,56
1025439075870,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,BKK-SIAM,97
322005713024,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,BKK-PKT,60
770628982868,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,BKK-CTW,75
237294935530,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,CNX-MAYA,58
627306734290,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,HKT-FEST,33
391507246840,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,KKC-CTRL,36
988847092323,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,UDN-CTRL,34
975153360773,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,BKK-EMSP,62
963063399366,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-104,PTY-CTRL,52
1006461841157,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,BKK-R9,48
149341522298,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,BKK-SIAM,85
89702054180,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,BKK-PKT,58
35816637485,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,BKK-CTW,92
290689413525,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,CNX-MAYA,63
639803199692,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,HKT-FEST,43
672271460044,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,KKC-CTRL,28
92285443191,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,UDN-CTRL,30
523532033743,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,BKK-EMSP,57
467829431117,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-105,PTY-CTRL,58
517677223231,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,BKK-R9,43
491342961482,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,BKK-SIAM,90
477385092499,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,BKK-PKT,65
128964110692,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,BKK-CTW,68
130373348145,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,CNX-MAYA,62
79268732794,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,HKT-FEST,48
889480123567,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,KKC-CTRL,42
315883459639,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,UDN-CTRL,37
26175950131,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,BKK-EMSP,51
853601670114,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-106,PTY-CTRL,49
517298825666,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,BKK-R9,56
782944864712,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,BKK-SIAM,84
319678585186,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,BKK-PKT,70
1009960743323,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,BKK-CTW,71
474862959282,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,CNX-MAYA,54
598461549468,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,HKT-FEST,38
841979105867,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,KKC-CTRL,45
835593500608,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,UDN-CTRL,32
61378652014,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,BKK-EMSP,51
511318857128,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-107,PTY-CTRL,60
1090417602703,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,BKK-R9,51
893942800022,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,BKK-SIAM,107
1063584133177,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,BKK-PKT,71
362013706833,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,BKK-CTW,79
319132821097,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,CNX-MAYA,57
904654504879,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,HKT-FEST,44
514718564279,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,KKC-CTRL,38
611962577722,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,UDN-CTRL,39
741302368605,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,BKK-EMSP,48
371781629625,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-108,PTY-CTRL,57
285446690445,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,BKK-R9,36
304182242781,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,BKK-SIAM,116
1029501544812,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,BKK-PKT,63
329016632477,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,BKK-CTW,69
1050331889,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,CNX-MAYA,67
441354864724,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,HKT-FEST,44
654378174429,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,KKC-CTRL,46
270297474624,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,UDN-CTRL,32
652969953858,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,BKK-EMSP,59
267713985778,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-109,PTY-CTRL,57
908024645758,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,BKK-R9,46
330739570938,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,BKK-SIAM,124
392523570462,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,BKK-PKT,52
1084511948237,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,BKK-CTW,69
782433559844,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,CNX-MAYA,58
474845480099,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,HKT-FEST,43
907071094236,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,KKC-CTRL,34
197985513951,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,UDN-CTRL,28
342470774682,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,BKK-EMSP,62
1095173900033,2025-07-31,2025-07-31,,2026-01-15,2025-07-31,SKU-MASS-110,PTY-CTRL,55
669592115550,2025-08-31,2025-08-31,,2026-01-15,2025-08-31,SKU-STD-001,BKK-R9,36
383077694173,2025-08-31,2025-08-31,,2026-01-15,2025-08-31,SKU-STD-001,BKK-SIAM,73
241167497558,2025-08-31,2025-08-31,,2026-01-15,2025-08-31,SKU-STD-001,BKK-PKT,59
28800855970,2025-08-31,2025-08-31,,2026-01-15,2025-08-31,SKU-STD-001,BKK-CTW,62
827694408471,2025-08-31,2025-08-31,,2026-01-15,2025-08-31,SKU-STD-001,CNX-MAYA,41
