return_id,business_event_date,posting_date,effective_date,as_of_date,original_txn_id,line_item_id,sku_id,branch_code,customer_id,return_reason,approved_by_employee_id,days_since_purchase,return_amount_thb
RET-202506-21022076,2025-06-21,2025-06-21,,2026-01-15,TXN-202506-21022076,401475281631,SKU-MASS-041,BKK-SIAM,CUST-L3-022076,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-21025716,2025-06-21,2025-06-21,,2026-01-15,TXN-202506-21025716,38828213364,SKU-MASS-013,BKK-SIAM,CUST-L3-025716,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-21029598,2025-06-21,2025-06-21,,2026-01-15,TXN-202506-21029598,948689102762,SKU-MASS-073,UDN-CTRL,CUST-L3-029598,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-22012069,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22012069,317109570121,SKU-MASS-075,REMOTE,CUST-L3-012069,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-22021047,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22021047,872274242091,SKU-MASS-024,BKK-PKT,CUST-L3-021047,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-22023618,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22023618,701693003325,SKU-MASS-042,PTY-CTRL,CUST-L3-023618,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-22026211,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22026211,1074445645633,SKU-MASS-034,BKK-R9,CUST-L3-026211,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-22026982,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22026982,1063470238118,SKU-MASS-066,BKK-SIAM,CUST-L3-026982,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-22029166,2025-06-22,2025-06-22,,2026-01-15,TXN-202506-22029166,395899013010,SKU-MASS-015,BKK-SIAM,CUST-L3-029166,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-23000396,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23000396,127359219523,SKU-MASS-101,REMOTE,CUST-L3-000396,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-23006040,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23006040,932274252684,SKU-MASS-007,UDN-CTRL,CUST-L3-006040,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-23009910,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23009910,148215508585,SKU-MASS-072,BKK-PKT,CUST-L3-009910,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-23010728,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23010728,484290494685,SKU-MASS-064,BKK-CTW,CUST-L3-010728,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-23010770,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23010770,720270915440,SKU-MASS-087,BKK-CTW,CUST-L3-010770,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-23011960,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23011960,522754582465,SKU-MASS-090,BKK-PKT,CUST-L3-011960,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-23012080,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23012080,267236532782,SKU-MASS-023,BKK-EMSP,CUST-L3-012080,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-23012610,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23012610,29840313028,SKU-MASS-092,BKK-CTW,CUST-L3-012610,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-23013120,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23013120,775110674631,SKU-MASS-089,BKK-PKT,CUST-L3-013120,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-23014555,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23014555,751411161016,SKU-MASS-107,BKK-R9,CUST-L3-014555,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-23016772,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23016772,622133563948,SKU-MASS-074,BKK-SIAM,CUST-L3-016772,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-23018675,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23018675,1073749824642,AW-MN-001,BKK-SIAM,CUST-L3-018675,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202506-23021854,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23021854,1068875146724,SKU-MASS-042,HKT-FEST,CUST-L3-021854,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-23027612,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23027612,3355739033,SKU-MASS-015,BKK-PKT,CUST-L3-027612,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-23029818,2025-06-23,2025-06-23,,2026-01-15,TXN-202506-23029818,799903480864,SKU-MASS-040,BKK-PKT,CUST-L3-029818,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-24000275,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24000275,625469938171,SKU-MASS-043,KKC-CTRL,CUST-L3-000275,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-24001054,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24001054,290117618830,SKU-MASS-007,BKK-PKT,CUST-L3-001054,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-24006969,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24006969,349586154346,SKU-MASS-044,PTY-CTRL,CUST-L3-006969,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-24007401,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24007401,801456027955,SKU-MASS-009,BKK-EMSP,CUST-L3-007401,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-24012941,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24012941,993973761963,SKU-MASS-074,BKK-CTW,CUST-L3-012941,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-24017425,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24017425,925460726002,WK-SW-004,UDN-CTRL,CUST-L3-017425,customer_change_of_mind,EMP-L3-00005,0,5900.00
RET-202506-24018020,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24018020,376284155197,SKU-MASS-079,BKK-SIAM,CUST-L3-018020,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-24018154,2025-06-24,2025-06-24,,2026-01-15,TXN-202506-24018154,443383258514,SKU-MASS-076,BKK-PKT,CUST-L3-018154,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-25011975,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25011975,766757737716,SKU-MASS-102,BKK-PKT,CUST-L3-011975,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-25012289,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25012289,52691435068,SKU-MASS-070,BKK-CTW,CUST-L3-012289,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-25019675,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25019675,160442305265,SKU-MASS-044,BKK-CTW,CUST-L3-019675,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-25021836,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25021836,575064848364,SKU-MASS-071,BKK-PKT,CUST-L3-021836,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-25024390,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25024390,98411675588,SKU-MASS-099,BKK-SIAM,CUST-L3-024390,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-25027642,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25027642,839206536646,SKU-MASS-088,REMOTE,CUST-L3-027642,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-25027869,2025-06-25,2025-06-25,,2026-01-15,TXN-202506-25027869,951026239412,SKU-MASS-082,BKK-CTW,CUST-L3-027869,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-26000446,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26000446,455212794692,SKU-MASS-081,BKK-EMSP,CUST-L3-000446,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-26001973,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26001973,181344917950,SKU-MASS-019,BKK-CTW,CUST-L3-001973,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-26002129,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26002129,465019701588,AW-MN-001,UDN-CTRL,CUST-L3-002129,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202506-26003673,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26003673,753307197603,SKU-MASS-090,BKK-CTW,CUST-L3-003673,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-26005315,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26005315,282555618471,SKU-MASS-017,CNX-MAYA,CUST-L3-005315,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-26006421,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26006421,496600923681,SKU-MASS-043,BKK-CTW,CUST-L3-006421,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-26007891,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26007891,18142748522,SKU-MASS-009,BKK-SIAM,CUST-L3-007891,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-26008612,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26008612,708803978188,SKU-MASS-094,BKK-CTW,CUST-L3-008612,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-26009448,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26009448,599843054746,SKU-MASS-095,BKK-EMSP,CUST-L3-009448,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-26010556,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26010556,942401075796,AW-MN-001,BKK-CTW,CUST-L3-010556,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202506-26012657,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26012657,499230978611,AW-MN-001,BKK-CTW,CUST-L3-012657,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202506-26018027,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26018027,607545543280,SKU-MASS-065,BKK-SIAM,CUST-L3-018027,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-26022761,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26022761,991400752316,SKU-MASS-030,UDN-CTRL,CUST-L3-022761,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-26023503,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26023503,167538520883,SKU-MASS-108,BKK-CTW,CUST-L3-023503,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-26024096,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26024096,414395468101,SKU-MASS-045,REMOTE,CUST-L3-024096,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-26027605,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26027605,1079303344130,SKU-MASS-073,BKK-R9,CUST-L3-027605,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-26029367,2025-06-26,2025-06-26,,2026-01-15,TXN-202506-26029367,960722855001,SKU-MASS-063,UDN-CTRL,CUST-L3-029367,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-27000394,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27000394,89129562032,SKU-MASS-067,HKT-FEST,CUST-L3-000394,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-27004471,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27004471,156385326782,SKU-MASS-043,BKK-CTW,CUST-L3-004471,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-27010046,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27010046,158272076401,SKU-MASS-013,BKK-EMSP,CUST-L3-010046,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-27014359,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27014359,1010407506911,SKU-MASS-054,BKK-CTW,CUST-L3-014359,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-27019704,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27019704,114293938006,SKU-MASS-077,REMOTE,CUST-L3-019704,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-27019942,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27019942,1061937783712,SKU-MASS-086,BKK-PKT,CUST-L3-019942,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-27021064,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27021064,774690266643,SKU-MASS-058,BKK-PKT,CUST-L3-021064,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202506-27021783,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27021783,737748464546,SKU-MASS-020,BKK-PKT,CUST-L3-021783,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-27023422,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27023422,448416929889,SKU-MASS-031,CNX-MAYA,CUST-L3-023422,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-27027470,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27027470,834810564657,SKU-MASS-057,BKK-CTW,CUST-L3-027470,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-27027679,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27027679,524414915960,SKU-MASS-084,PTY-CTRL,CUST-L3-027679,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-27028470,2025-06-27,2025-06-27,,2026-01-15,TXN-202506-27028470,871124840984,SKU-MASS-030,REMOTE,CUST-L3-028470,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-28000030,2025-06-28,2025-06-28,,2026-01-15,TXN-202506-28000030,1074437121629,SKU-MASS-056,HKT-FEST,CUST-L3-000030,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-28003978,2025-06-28,2025-06-28,,2026-01-15,TXN-202506-28003978,382813246428,SKU-MASS-032,BKK-SIAM,CUST-L3-003978,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-28010345,2025-06-28,2025-06-28,,2026-01-15,TXN-202506-28010345,879749711171,SKU-MASS-055,BKK-CTW,CUST-L3-010345,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-28013907,2025-06-28,2025-06-28,,2026-01-15,TXN-202506-28013907,437156645822,SKU-MASS-093,PTY-CTRL,CUST-L3-013907,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-29001850,2025-06-29,2025-06-29,,2026-01-15,TXN-202506-29001850,382196792174,SKU-MASS-071,BKK-SIAM,CUST-L3-001850,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202506-29002404,2025-06-29,2025-06-29,,2026-01-15,TXN-202506-29002404,803407003460,SKU-MASS-077,REMOTE,CUST-L3-002404,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202506-29006908,2025-06-29,2025-06-29,,2026-01-15,TXN-202506-29006908,574940110541,SKU-MASS-060,PTY-CTRL,CUST-L3-006908,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-29010804,2025-06-29,2025-06-29,,2026-01-15,TXN-202506-29010804,173512325858,SKU-MASS-062,BKK-PKT,CUST-L3-010804,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-29012765,2025-06-29,2025-06-29,,2026-01-15,TXN-202506-29012765,408297683280,SKU-MASS-016,PTY-CTRL,CUST-L3-012765,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-30000393,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30000393,1070854852072,SKU-MASS-019,BKK-SIAM,CUST-L3-000393,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-30000642,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30000642,719714211387,SKU-MASS-096,BKK-SIAM,CUST-L3-000642,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202506-30003809,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30003809,3203835862,SKU-MASS-025,UDN-CTRL,CUST-L3-003809,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202506-30008621,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30008621,237590738934,SKU-MASS-068,PTY-CTRL,CUST-L3-008621,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202506-30015874,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30015874,242056269709,NT-LT-001,BKK-EMSP,CUST-L3-015874,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202506-30016928,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30016928,735710868292,SKU-MASS-059,REMOTE,CUST-L3-016928,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202506-30017555,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30017555,484482961423,SKU-MASS-038,BKK-EMSP,CUST-L3-017555,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202506-30027584,2025-06-30,2025-06-30,,2026-01-15,TXN-202506-30027584,933248869150,SKU-MASS-022,BKK-EMSP,CUST-L3-027584,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-01002636,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01002636,75465846301,SKU-MASS-042,BKK-CTW,CUST-L3-002636,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-01004057,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01004057,837368505535,SKU-MASS-080,BKK-CTW,CUST-L3-004057,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-01006956,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01006956,106126919635,SKU-MASS-024,BKK-SIAM,CUST-L3-006956,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-01007319,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01007319,1026420767813,SKU-MASS-061,REMOTE,CUST-L3-007319,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-01013617,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01013617,490545811911,SKU-MASS-054,BKK-EMSP,CUST-L3-013617,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-01014528,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01014528,709201073699,WK-SW-004,BKK-PKT,CUST-L3-014528,customer_change_of_mind,EMP-L3-00005,0,5900.00
RET-202507-01018751,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01018751,116348496012,SKU-MASS-110,BKK-SIAM,CUST-L3-018751,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-01021180,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01021180,1009865509111,SKU-MASS-032,CNX-MAYA,CUST-L3-021180,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-01027145,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01027145,549940348740,SKU-MASS-081,BKK-EMSP,CUST-L3-027145,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-01029523,2025-07-01,2025-07-01,,2026-01-15,TXN-202507-01029523,523440228834,SKU-MASS-058,BKK-SIAM,CUST-L3-029523,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-02001420,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02001420,639519550782,SKU-MASS-022,CNX-MAYA,CUST-L3-001420,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-02003040,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02003040,283829863909,SKU-MASS-075,BKK-EMSP,CUST-L3-003040,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-02007455,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02007455,323602863515,SKU-MASS-044,BKK-EMSP,CUST-L3-007455,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-02008402,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02008402,958537832020,SKU-MASS-082,KKC-CTRL,CUST-L3-008402,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-02008915,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02008915,263307041016,SKU-MASS-034,BKK-SIAM,CUST-L3-008915,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-02011914,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02011914,883237717568,SKU-MASS-109,KKC-CTRL,CUST-L3-011914,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-02014153,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02014153,708139001826,SKU-MASS-007,BKK-SIAM,CUST-L3-014153,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-02015438,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02015438,270953082873,SKU-MASS-087,BKK-R9,CUST-L3-015438,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-02015675,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02015675,1007576839135,SKU-MASS-105,CNX-MAYA,CUST-L3-015675,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-02024932,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02024932,568404156220,SKU-MASS-068,KKC-CTRL,CUST-L3-024932,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-02025329,2025-07-02,2025-07-02,,2026-01-15,TXN-202507-02025329,732057267255,SKU-MASS-063,BKK-CTW,CUST-L3-025329,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-03002707,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03002707,1082041476995,SKU-MASS-049,BKK-EMSP,CUST-L3-002707,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-03003302,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03003302,981655121541,SKU-MASS-035,UDN-CTRL,CUST-L3-003302,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-03003485,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03003485,811321703513,SKU-MASS-096,PTY-CTRL,CUST-L3-003485,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-03006848,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03006848,1001120095814,SKU-MASS-105,KKC-CTRL,CUST-L3-006848,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-03013934,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03013934,558915854904,SKU-MASS-095,CNX-MAYA,CUST-L3-013934,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-03015131,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03015131,12117034844,SKU-MASS-062,UDN-CTRL,CUST-L3-015131,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-03015440,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03015440,4005312777,SKU-MASS-036,BKK-CTW,CUST-L3-015440,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-03017054,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03017054,760898482495,SKU-MASS-070,CNX-MAYA,CUST-L3-017054,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-03017581,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03017581,867480921078,SKU-MASS-049,CNX-MAYA,CUST-L3-017581,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-03020185,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03020185,1040236272865,SKU-MASS-080,UDN-CTRL,CUST-L3-020185,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-03020966,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03020966,794996190158,SKU-MASS-090,HKT-FEST,CUST-L3-020966,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-03021023,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03021023,376042538423,SKU-MASS-055,BKK-SIAM,CUST-L3-021023,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-03021119,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03021119,306177395850,SKU-MASS-030,PTY-CTRL,CUST-L3-021119,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-03026156,2025-07-03,2025-07-03,,2026-01-15,TXN-202507-03026156,1051823909541,SKU-MASS-009,KKC-CTRL,CUST-L3-026156,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-04000842,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04000842,340408383859,SKU-MASS-009,BKK-SIAM,CUST-L3-000842,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-04012441,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04012441,814356538628,NT-LT-001,BKK-R9,CUST-L3-012441,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202507-04018006,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04018006,384183946266,SKU-MASS-075,BKK-CTW,CUST-L3-018006,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-04018555,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04018555,340107835749,SKU-MASS-099,KKC-CTRL,CUST-L3-018555,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-04019627,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04019627,136441737913,SKU-MASS-065,HKT-FEST,CUST-L3-019627,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-04023016,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04023016,720960648878,SKU-MASS-020,BKK-CTW,CUST-L3-023016,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-04023567,2025-07-04,2025-07-04,,2026-01-15,TXN-202507-04023567,257454396995,SKU-MASS-044,CNX-MAYA,CUST-L3-023567,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-05000589,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05000589,57483630338,SKU-MASS-058,BKK-CTW,CUST-L3-000589,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-05003122,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05003122,182424902671,SKU-STD-001,CNX-MAYA,CUST-L3-003122,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-05004467,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05004467,791374463672,SKU-MASS-106,PTY-CTRL,CUST-L3-004467,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-05016481,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05016481,758121368167,SKU-MASS-041,PTY-CTRL,CUST-L3-016481,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-05020342,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05020342,185849920801,SKU-MASS-090,BKK-SIAM,CUST-L3-020342,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-05022283,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05022283,575199540947,SKU-MASS-044,BKK-EMSP,CUST-L3-022283,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-05022328,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05022328,614402762074,SKU-MASS-101,PTY-CTRL,CUST-L3-022328,customer_change_of_mind,EMP-L3-00005,0,18900.00
