refund_id,business_event_date,posting_date,effective_date,as_of_date,return_id,cs_interaction_id,customer_id,refund_amount_thb,request_date,approver_employee_id,cosig_employee_id,bank_txn_id
RFD-202511-28003781,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28003781,,CUST-L3-003781,29900.00,2025-11-28,EMP-L3-00005,,BT-202511-840132815689
RFD-202511-28003969,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28003969,,CUST-L3-003969,6900.00,2025-11-28,EMP-L3-00005,,BT-202511-166926781780
RFD-202511-28005153,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28005153,,CUST-L3-005153,18900.00,2025-11-28,EMP-L3-00005,,BT-202511-91470275047
RFD-202511-28006042,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28006042,,CUST-L3-006042,12900.00,2025-11-28,EMP-L3-00005,,BT-202511-961447336488
RFD-202511-28011187,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28011187,,CUST-L3-011187,8500.00,2025-11-28,EMP-L3-00005,,BT-202511-563837819374
RFD-202511-28011556,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28011556,,CUST-L3-011556,4900.00,2025-11-28,EMP-L3-00005,,BT-202511-455132474373
RFD-202511-28014643,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28014643,,CUST-L3-014643,8500.00,2025-11-28,EMP-L3-00005,,BT-202511-130284043940
RFD-202511-28016411,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28016411,,CUST-L3-016411,55900.00,2025-11-28,EMP-L3-00005,,BT-202511-112163404859
RFD-202511-28019594,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28019594,,CUST-L3-019594,6900.00,2025-11-28,EMP-L3-00005,,BT-202511-247854313135
RFD-202511-28027068,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28027068,,CUST-L3-027068,5900.00,2025-11-28,EMP-L3-00005,,BT-202511-69723635873
RFD-202511-28028546,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28028546,,CUST-L3-028546,18900.00,2025-11-28,EMP-L3-00005,,BT-202511-531067996962
RFD-202511-28029084,2025-11-28,2025-11-28,,2026-01-15,RET-202511-28029084,,CUST-L3-029084,18900.00,2025-11-28,EMP-L3-00005,,BT-202511-184080768906
RFD-202511-29011833,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29011833,,CUST-L3-011833,18900.00,2025-11-29,EMP-L3-00005,,BT-202511-651714642826
RFD-202511-29016632,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29016632,,CUST-L3-016632,55900.00,2025-11-29,EMP-L3-00005,,BT-202511-716918984012
RFD-202511-29018738,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29018738,,CUST-L3-018738,5900.00,2025-11-29,EMP-L3-00005,,BT-202511-720518844718
RFD-202511-29018943,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29018943,,CUST-L3-018943,8500.00,2025-11-29,EMP-L3-00005,,BT-202511-177297298266
RFD-202511-29021073,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29021073,,CUST-L3-021073,29900.00,2025-11-29,EMP-L3-00005,,BT-202511-230915465084
RFD-202511-29023775,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29023775,,CUST-L3-023775,24900.00,2025-11-29,EMP-L3-00005,,BT-202511-622131524400
RFD-202511-29026443,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29026443,,CUST-L3-026443,55900.00,2025-11-29,EMP-L3-00005,,BT-202511-680229998117
RFD-202511-29026788,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29026788,,CUST-L3-026788,6900.00,2025-11-29,EMP-L3-00005,,BT-202511-715867984053
RFD-202511-29027519,2025-11-29,2025-11-29,,2026-01-15,RET-202511-29027519,,CUST-L3-027519,4900.00,2025-11-29,EMP-L3-00005,,BT-202511-950511154218
RFD-202511-30000466,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30000466,,CUST-L3-000466,24900.00,2025-11-30,EMP-L3-00005,,BT-202511-924367320207
RFD-202511-30001877,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30001877,,CUST-L3-001877,4900.00,2025-11-30,EMP-L3-00005,,BT-202511-391223529552
RFD-202511-30003716,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30003716,,CUST-L3-003716,5900.00,2025-11-30,EMP-L3-00005,,BT-202511-548895867906
RFD-202511-30006091,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30006091,,CUST-L3-006091,8500.00,2025-11-30,EMP-L3-00005,,BT-202511-112917614194
RFD-202511-30009302,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30009302,,CUST-L3-009302,4900.00,2025-11-30,EMP-L3-00005,,BT-202511-779541187818
RFD-202511-30012319,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30012319,,CUST-L3-012319,12900.00,2025-11-30,EMP-L3-00005,,BT-202511-401079358256
RFD-202511-30021024,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30021024,,CUST-L3-021024,29900.00,2025-11-30,EMP-L3-00005,,BT-202511-536983747280
RFD-202511-30021249,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30021249,,CUST-L3-021249,6900.00,2025-11-30,EMP-L3-00005,,BT-202511-858304440863
RFD-202511-30022989,2025-11-30,2025-11-30,,2026-01-15,RET-202511-30022989,,CUST-L3-022989,18900.00,2025-11-30,EMP-L3-00005,,BT-202511-823296476833
RFD-202512-01005043,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01005043,,CUST-L3-005043,55900.00,2025-12-01,EMP-L3-00005,,BT-202512-643087058394
RFD-202512-01005099,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01005099,,CUST-L3-005099,8500.00,2025-12-01,EMP-L3-00005,,BT-202512-1029839463709
RFD-202512-01008848,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01008848,,CUST-L3-008848,12900.00,2025-12-01,EMP-L3-00005,,BT-202512-999276841293
RFD-202512-01012760,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01012760,,CUST-L3-012760,8500.00,2025-12-01,EMP-L3-00005,,BT-202512-596258602388
RFD-202512-01015437,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01015437,,CUST-L3-015437,12900.00,2025-12-01,EMP-L3-00005,,BT-202512-1063946833318
RFD-202512-01015541,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01015541,,CUST-L3-015541,29900.00,2025-12-01,EMP-L3-00005,,BT-202512-595914058746
RFD-202512-01017731,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01017731,,CUST-L3-017731,24900.00,2025-12-01,EMP-L3-00005,,BT-202512-169127619407
RFD-202512-01020698,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01020698,,CUST-L3-020698,6900.00,2025-12-01,EMP-L3-00005,,BT-202512-662940669880
RFD-202512-01020815,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01020815,,CUST-L3-020815,29900.00,2025-12-01,EMP-L3-00005,,BT-202512-1032223014441
RFD-202512-01026735,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01026735,,CUST-L3-026735,12900.00,2025-12-01,EMP-L3-00005,,BT-202512-232289717144
RFD-202512-01026949,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01026949,,CUST-L3-026949,18900.00,2025-12-01,EMP-L3-00005,,BT-202512-568661246788
RFD-202512-01028371,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01028371,,CUST-L3-028371,8500.00,2025-12-01,EMP-L3-00005,,BT-202512-256555067824
RFD-202512-01029789,2025-12-01,2025-12-01,,2026-01-15,RET-202512-01029789,,CUST-L3-029789,18900.00,2025-12-01,EMP-L3-00005,,BT-202512-935779600580
RFD-202512-02003187,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02003187,,CUST-L3-003187,8500.00,2025-12-02,EMP-L3-00005,,BT-202512-407941487341
RFD-202512-02008626,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02008626,,CUST-L3-008626,55900.00,2025-12-02,EMP-L3-00005,,BT-202512-538070513296
RFD-202512-02009219,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02009219,,CUST-L3-009219,16900.00,2025-12-02,EMP-L3-00005,,BT-202512-354207650152
RFD-202512-02009693,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02009693,,CUST-L3-009693,12900.00,2025-12-02,EMP-L3-00005,,BT-202512-686325097936
RFD-202512-02010354,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02010354,,CUST-L3-010354,12900.00,2025-12-02,EMP-L3-00005,,BT-202512-551586202587
RFD-202512-02013598,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02013598,,CUST-L3-013598,18900.00,2025-12-02,EMP-L3-00005,,BT-202512-976886488445
RFD-202512-02016232,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02016232,,CUST-L3-016232,55900.00,2025-12-02,EMP-L3-00005,,BT-202512-750693343662
RFD-202512-02019765,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02019765,,CUST-L3-019765,5900.00,2025-12-02,EMP-L3-00005,,BT-202512-283611058852
RFD-202512-02029655,2025-12-02,2025-12-02,,2026-01-15,RET-202512-02029655,,CUST-L3-029655,29900.00,2025-12-02,EMP-L3-00005,,BT-202512-418191580905
RFD-202512-03001105,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03001105,,CUST-L3-001105,4900.00,2025-12-03,EMP-L3-00005,,BT-202512-445441909588
RFD-202512-03010513,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03010513,,CUST-L3-010513,4900.00,2025-12-03,EMP-L3-00005,,BT-202512-1023735309967
RFD-202512-03014974,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03014974,,CUST-L3-014974,8500.00,2025-12-03,EMP-L3-00005,,BT-202512-1005886568195
RFD-202512-03021214,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03021214,,CUST-L3-021214,29900.00,2025-12-03,EMP-L3-00005,,BT-202512-825260066925
RFD-202512-03022152,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03022152,,CUST-L3-022152,18900.00,2025-12-03,EMP-L3-00005,,BT-202512-113071514492
RFD-202512-03024097,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03024097,,CUST-L3-024097,38900.00,2025-12-03,EMP-L3-00005,,BT-202512-279918809507
RFD-202512-03026408,2025-12-03,2025-12-03,,2026-01-15,RET-202512-03026408,,CUST-L3-026408,8500.00,2025-12-03,EMP-L3-00005,,BT-202512-343476682545
RFD-202512-04000682,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04000682,,CUST-L3-000682,18900.00,2025-12-04,EMP-L3-00005,,BT-202512-332484120995
RFD-202512-04005247,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04005247,,CUST-L3-005247,29900.00,2025-12-04,EMP-L3-00005,,BT-202512-762551657396
RFD-202512-04006122,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04006122,,CUST-L3-006122,18900.00,2025-12-04,EMP-L3-00005,,BT-202512-168849595833
RFD-202512-04006251,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04006251,,CUST-L3-006251,18900.00,2025-12-04,EMP-L3-00005,,BT-202512-442586743179
RFD-202512-04012161,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04012161,,CUST-L3-012161,4900.00,2025-12-04,EMP-L3-00005,,BT-202512-513138361734
RFD-202512-04013678,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04013678,,CUST-L3-013678,8500.00,2025-12-04,EMP-L3-00005,,BT-202512-392936700204
RFD-202512-04016240,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04016240,,CUST-L3-016240,18900.00,2025-12-04,EMP-L3-00005,,BT-202512-975477097275
RFD-202512-04024320,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04024320,,CUST-L3-024320,12900.00,2025-12-04,EMP-L3-00005,,BT-202512-301105871518
RFD-202512-04024488,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04024488,,CUST-L3-024488,18900.00,2025-12-04,EMP-L3-00005,,BT-202512-875094223919
RFD-202512-04028253,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04028253,,CUST-L3-028253,6900.00,2025-12-04,EMP-L3-00005,,BT-202512-1089057016626
RFD-202512-04029707,2025-12-04,2025-12-04,,2026-01-15,RET-202512-04029707,,CUST-L3-029707,29900.00,2025-12-04,EMP-L3-00005,,BT-202512-716724407992
RFD-202512-05003411,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05003411,,CUST-L3-003411,12900.00,2025-12-05,EMP-L3-00005,,BT-202512-917186510848
RFD-202512-05003684,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05003684,,CUST-L3-003684,12900.00,2025-12-05,EMP-L3-00005,,BT-202512-887271052839
RFD-202512-05010881,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05010881,,CUST-L3-010881,5900.00,2025-12-05,EMP-L3-00005,,BT-202512-373471566071
RFD-202512-05012011,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05012011,,CUST-L3-012011,4900.00,2025-12-05,EMP-L3-00005,,BT-202512-123483337902
RFD-202512-05019205,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05019205,,CUST-L3-019205,84900.00,2025-12-05,EMP-L3-00005,,BT-202512-337582331674
RFD-202512-05023197,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05023197,,CUST-L3-023197,12900.00,2025-12-05,EMP-L3-00005,,BT-202512-147672347887
RFD-202512-05026478,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05026478,,CUST-L3-026478,6900.00,2025-12-05,EMP-L3-00005,,BT-202512-677604545040
RFD-202512-05026712,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05026712,,CUST-L3-026712,8500.00,2025-12-05,EMP-L3-00005,,BT-202512-822157048982
RFD-202512-05026948,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05026948,,CUST-L3-026948,24900.00,2025-12-05,EMP-L3-00005,,BT-202512-372254027075
RFD-202512-05027514,2025-12-05,2025-12-05,,2026-01-15,RET-202512-05027514,,CUST-L3-027514,55900.00,2025-12-05,EMP-L3-00005,,BT-202512-255393231810
RFD-202512-06010221,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06010221,,CUST-L3-010221,12900.00,2025-12-06,EMP-L3-00005,,BT-202512-803067256011
RFD-202512-06011849,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06011849,,CUST-L3-011849,6900.00,2025-12-06,EMP-L3-00005,,BT-202512-674685089747
RFD-202512-06011906,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06011906,,CUST-L3-011906,8500.00,2025-12-06,EMP-L3-00005,,BT-202512-878465155724
RFD-202512-06014544,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06014544,,CUST-L3-014544,8500.00,2025-12-06,EMP-L3-00005,,BT-202512-168027838992
RFD-202512-06018135,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06018135,,CUST-L3-018135,55900.00,2025-12-06,EMP-L3-00005,,BT-202512-537556457868
RFD-202512-06024045,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06024045,,CUST-L3-024045,55900.00,2025-12-06,EMP-L3-00005,,BT-202512-204445979406
RFD-202512-06024190,2025-12-06,2025-12-06,,2026-01-15,RET-202512-06024190,,CUST-L3-024190,12900.00,2025-12-06,EMP-L3-00005,,BT-202512-689728107814
RFD-202512-07001723,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07001723,,CUST-L3-001723,29900.00,2025-12-07,EMP-L3-00005,,BT-202512-696691366542
RFD-202512-07003487,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07003487,,CUST-L3-003487,55900.00,2025-12-07,EMP-L3-00005,,BT-202512-984810873970
RFD-202512-07006183,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07006183,,CUST-L3-006183,12900.00,2025-12-07,EMP-L3-00005,,BT-202512-861722378999
RFD-202512-07006532,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07006532,,CUST-L3-006532,8500.00,2025-12-07,EMP-L3-00005,,BT-202512-162808279434
RFD-202512-07006659,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07006659,,CUST-L3-006659,6900.00,2025-12-07,EMP-L3-00005,,BT-202512-939099350205
RFD-202512-07009383,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07009383,,CUST-L3-009383,12900.00,2025-12-07,EMP-L3-00005,,BT-202512-1015726489119
RFD-202512-07009954,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07009954,,CUST-L3-009954,18900.00,2025-12-07,EMP-L3-00005,,BT-202512-372458885764
RFD-202512-07010692,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07010692,,CUST-L3-010692,6900.00,2025-12-07,EMP-L3-00005,,BT-202512-277820748171
RFD-202512-07011704,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07011704,,CUST-L3-011704,12900.00,2025-12-07,EMP-L3-00005,,BT-202512-441959020176
RFD-202512-07015922,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07015922,,CUST-L3-015922,5900.00,2025-12-07,EMP-L3-00005,,BT-202512-314282504328
RFD-202512-07025491,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07025491,,CUST-L3-025491,16900.00,2025-12-07,EMP-L3-00005,,BT-202512-83446830199
RFD-202512-07028635,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07028635,,CUST-L3-028635,4900.00,2025-12-07,EMP-L3-00005,,BT-202512-774977195479
RFD-202512-07029929,2025-12-07,2025-12-07,,2026-01-15,RET-202512-07029929,,CUST-L3-029929,18900.00,2025-12-07,EMP-L3-00005,,BT-202512-933296365525
RFD-202512-08001457,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08001457,,CUST-L3-001457,12900.00,2025-12-08,EMP-L3-00005,,BT-202512-132233715499
RFD-202512-08003611,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08003611,,CUST-L3-003611,6900.00,2025-12-08,EMP-L3-00005,,BT-202512-452710160761
RFD-202512-08006917,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08006917,,CUST-L3-006917,12900.00,2025-12-08,EMP-L3-00005,,BT-202512-230315349718
RFD-202512-08009502,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08009502,,CUST-L3-009502,24900.00,2025-12-08,EMP-L3-00005,,BT-202512-777256593487
RFD-202512-08014952,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08014952,,CUST-L3-014952,4900.00,2025-12-08,EMP-L3-00005,,BT-202512-746170187872
RFD-202512-08015867,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08015867,,CUST-L3-015867,55900.00,2025-12-08,EMP-L3-00005,,BT-202512-358494106443
RFD-202512-08022169,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08022169,,CUST-L3-022169,55900.00,2025-12-08,EMP-L3-00005,,BT-202512-898438297322
RFD-202512-08022184,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08022184,,CUST-L3-022184,12900.00,2025-12-08,EMP-L3-00005,,BT-202512-16677605937
RFD-202512-08025328,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08025328,,CUST-L3-025328,8500.00,2025-12-08,EMP-L3-00005,,BT-202512-584471760170
RFD-202512-08029024,2025-12-08,2025-12-08,,2026-01-15,RET-202512-08029024,,CUST-L3-029024,55900.00,2025-12-08,EMP-L3-00005,,BT-202512-315156937034
RFD-202512-09000088,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09000088,,CUST-L3-000088,4900.00,2025-12-09,EMP-L3-00005,,BT-202512-358901763307
RFD-202512-09007528,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09007528,,CUST-L3-007528,6900.00,2025-12-09,EMP-L3-00005,,BT-202512-223400271659
RFD-202512-09008125,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09008125,,CUST-L3-008125,18900.00,2025-12-09,EMP-L3-00005,,BT-202512-436460524778
RFD-202512-09009770,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09009770,,CUST-L3-009770,6900.00,2025-12-09,EMP-L3-00005,,BT-202512-45331159923
RFD-202512-09010218,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09010218,,CUST-L3-010218,18900.00,2025-12-09,EMP-L3-00005,,BT-202512-350141224729
RFD-202512-09016363,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09016363,,CUST-L3-016363,55900.00,2025-12-09,EMP-L3-00005,,BT-202512-436839541709
RFD-202512-09016425,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09016425,,CUST-L3-016425,55900.00,2025-12-09,EMP-L3-00005,,BT-202512-129146725972
RFD-202512-09027255,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09027255,,CUST-L3-027255,6900.00,2025-12-09,EMP-L3-00005,,BT-202512-546709219404
RFD-202512-09028438,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09028438,,CUST-L3-028438,6900.00,2025-12-09,EMP-L3-00005,,BT-202512-1095527211053
RFD-202512-09028473,2025-12-09,2025-12-09,,2026-01-15,RET-202512-09028473,,CUST-L3-028473,8500.00,2025-12-09,EMP-L3-00005,,BT-202512-492596366735
RFD-202512-10001709,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10001709,,CUST-L3-001709,55900.00,2025-12-10,EMP-L3-00005,,BT-202512-879481614661
RFD-202512-10003095,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10003095,,CUST-L3-003095,18900.00,2025-12-10,EMP-L3-00005,,BT-202512-527304748463
RFD-202512-10003524,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10003524,,CUST-L3-003524,4900.00,2025-12-10,EMP-L3-00005,,BT-202512-476200052252
RFD-202512-10004778,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10004778,,CUST-L3-004778,18900.00,2025-12-10,EMP-L3-00005,,BT-202512-399647870690
RFD-202512-10009432,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10009432,,CUST-L3-009432,8500.00,2025-12-10,EMP-L3-00005,,BT-202512-1049720094194
RFD-202512-10010712,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10010712,,CUST-L3-010712,12900.00,2025-12-10,EMP-L3-00005,,BT-202512-884309463692
RFD-202512-10012704,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10012704,,CUST-L3-012704,6900.00,2025-12-10,EMP-L3-00005,,BT-202512-204675044308
RFD-202512-10012829,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10012829,,CUST-L3-012829,8500.00,2025-12-10,EMP-L3-00005,,BT-202512-572615279947
RFD-202512-10017039,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10017039,,CUST-L3-017039,24900.00,2025-12-10,EMP-L3-00005,,BT-202512-867818656474
RFD-202512-10028317,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10028317,,CUST-L3-028317,5900.00,2025-12-10,EMP-L3-00005,,BT-202512-999144220607
RFD-202512-10028635,2025-12-10,2025-12-10,,2026-01-15,RET-202512-10028635,,CUST-L3-028635,6900.00,2025-12-10,EMP-L3-00005,,BT-202512-859545652609
RFD-202512-11000270,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11000270,,CUST-L3-000270,29900.00,2025-12-11,EMP-L3-00005,,BT-202512-631355201929
RFD-202512-11002795,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11002795,,CUST-L3-002795,55900.00,2025-12-11,EMP-L3-00005,,BT-202512-994498251661
RFD-202512-11005080,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11005080,,CUST-L3-005080,55900.00,2025-12-11,EMP-L3-00005,,BT-202512-885224035834
RFD-202512-11006625,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11006625,,CUST-L3-006625,12900.00,2025-12-11,EMP-L3-00005,,BT-202512-42413331549
RFD-202512-11008120,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11008120,,CUST-L3-008120,29900.00,2025-12-11,EMP-L3-00005,,BT-202512-735045166830
RFD-202512-11009371,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11009371,,CUST-L3-009371,24900.00,2025-12-11,EMP-L3-00005,,BT-202512-288088569823
RFD-202512-11017459,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11017459,,CUST-L3-017459,12900.00,2025-12-11,EMP-L3-00005,,BT-202512-970039875330
RFD-202512-11018041,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11018041,,CUST-L3-018041,18900.00,2025-12-11,EMP-L3-00005,,BT-202512-226495189224
RFD-202512-11026879,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11026879,,CUST-L3-026879,29900.00,2025-12-11,EMP-L3-00005,,BT-202512-477907115460
RFD-202512-11028816,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11028816,,CUST-L3-028816,4900.00,2025-12-11,EMP-L3-00005,,BT-202512-635018773005
RFD-202512-11029471,2025-12-11,2025-12-11,,2026-01-15,RET-202512-11029471,,CUST-L3-029471,29900.00,2025-12-11,EMP-L3-00005,,BT-202512-6682425634
RFD-202512-12003435,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12003435,,CUST-L3-003435,4900.00,2025-12-12,EMP-L3-00005,,BT-202512-830456824328
RFD-202512-12003484,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12003484,,CUST-L3-003484,18900.00,2025-12-12,EMP-L3-00005,,BT-202512-763495837553
RFD-202512-12005141,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12005141,,CUST-L3-005141,18900.00,2025-12-12,EMP-L3-00005,,BT-202512-1046081477226
RFD-202512-12005964,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12005964,,CUST-L3-005964,24900.00,2025-12-12,EMP-L3-00005,,BT-202512-149346835575
RFD-202512-12017719,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12017719,,CUST-L3-017719,8500.00,2025-12-12,EMP-L3-00005,,BT-202512-785201926155
RFD-202512-12027657,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12027657,,CUST-L3-027657,24900.00,2025-12-12,EMP-L3-00005,,BT-202512-785197270633
RFD-202512-12029321,2025-12-12,2025-12-12,,2026-01-15,RET-202512-12029321,,CUST-L3-029321,29900.00,2025-12-12,EMP-L3-00005,,BT-202512-426579223254
RFD-202512-13003933,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13003933,,CUST-L3-003933,4900.00,2025-12-13,EMP-L3-00005,,BT-202512-702647242429
RFD-202512-13004383,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13004383,,CUST-L3-004383,6900.00,2025-12-13,EMP-L3-00005,,BT-202512-329008028873
RFD-202512-13007938,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13007938,,CUST-L3-007938,12900.00,2025-12-13,EMP-L3-00005,,BT-202512-62918961920
RFD-202512-13010314,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13010314,,CUST-L3-010314,12900.00,2025-12-13,EMP-L3-00005,,BT-202512-575302020945
RFD-202512-13011538,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13011538,,CUST-L3-011538,12900.00,2025-12-13,EMP-L3-00005,,BT-202512-24341249599
RFD-202512-13012345,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13012345,,CUST-L3-012345,55900.00,2025-12-13,EMP-L3-00005,,BT-202512-911776885222
RFD-202512-13024830,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13024830,,CUST-L3-024830,6900.00,2025-12-13,EMP-L3-00005,,BT-202512-485889784851
RFD-202512-13025230,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13025230,,CUST-L3-025230,6900.00,2025-12-13,EMP-L3-00005,,BT-202512-10380102489
RFD-202512-13025822,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13025822,,CUST-L3-025822,29900.00,2025-12-13,EMP-L3-00005,,BT-202512-662372135641
